"Code","Item","Group","Region_Number","Region_Name","State_Name","Y1980","Y1981","Y1982","Y1983","Y1984","Y1985","Y1986","Y1987","Y1988","Y1989","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Average_Annual_Percent_Growth"
"2","Hospital Care (Millions of Dollars)","State","2","Mideast","New Jersey","2730.838","3193.79","3695.571","4004.956","4398.265","4696.587","5008.429","5435.291","6105.731","6915.568","7746.274","8478.077","9280.568","10074.149","10635.471","10536.837","10578.423","10793.59","11122.937","11052.512","12307.385","12627.464","13998.005","15013.714","15612.343","16588.902","17293.051","17771.479","17914.931","18671.854","6.9"
"2","Hospital Care (Millions of Dollars)","State","2","Mideast","New York","9494.372","10637.031","11621.469","12467.982","13443.293","14434.103","15595.4","16994.011","18564.095","20287.735","22385.88","24423.178","25940.495","27612.892","29399.815","29829.835","30790.287","31188.834","31640.727","33170.637","34538.51","36788.998","39319.675","42706.236","45572.106","48140.917","51629.467","54008.938","55250.95","57848.959","6.4"
"2","Hospital Care (Millions of Dollars)","State","2","Mideast","Pennsylvania","5963.804","7006.48","8125.047","8824.162","9377.685","10035.618","10706.454","11438.671","12212.873","13290.071","14684.847","16096.158","17729.554","18432.466","18537.355","19304.544","18783.501","19339.413","19420.942","20056.289","21100.693","22589.703","23872.674","25526.226","27426.358","30324.154","32476.838","34303.72","35748.741","37122.794","6.5"
"2","Hospital Care (Millions of Dollars)","Region","3","Great Lakes","","19441.208","22459.096","25261.946","27108.929","28527.576","29871.606","31487.881","33371.329","35911.986","38620.572","42444.222","46538.179","50184.007","53068.883","55484.947","57666.452","59748.211","62092.558","63119.773","66099.8","69216.097","73806.438","79827.48","86223.427","93298.293","100056.852","107275.843","114373.095","118321.425","124896.775","6.6"
"2","Hospital Care (Millions of Dollars)","State","3","Great Lakes","Illinois","6167.519","7040.277","7766.324","8156.851","8542.001","8920.815","9223.146","9659.424","10360.96","11177.377","12272.339","13421.295","14553.937","15254.476","15903.724","16393.466","16784.637","17372.418","17681.353","18393.99","19327.65","20503.407","21788.715","23175.171","24477.332","26345.514","28016.179","30587.588","31215.692","33120.703","6"
"2","Hospital Care (Millions of Dollars)","State","3","Great Lakes","Indiana","2102.009","2463.193","2834.626","3092.937","3216.932","3373.734","3570.057","3826.39","4204.563","4619.456","5149.217","5851.632","6387.896","6876.161","7134.69","7399.503","7146.302","8051.844","8402.366","8893.569","9355.016","9831.309","10616.657","11616.465","12855.616","13384.904","14521.034","15753.23","16091.366","16935.355","7.5"
"2","Hospital Care (Millions of Dollars)","State","3","Great Lakes","Michigan","4455.135","5031.476","5618.998","6096.035","6481.441","6840.502","7282.704","7753.017","8306.99","8577.689","9410.161","10203.707","10849.947","11500.323","12224.635","13023.337","13632.516","13949.977","14164.975","14559.756","15034.13","15675.518","16656.402","17984.133","19577.512","20997.079","22670.359","24152.646","24890.078","26136.46","6.3"
"2","Hospital Care (Millions of Dollars)","State","3","Great Lakes","Ohio","4779.593","5678.857","6558.83","7093.87","7498.461","7978.542","8465.281","8950.869","9611.488","10397.379","11299.042","12250.135","13252.617","14000.239","14501.42","14996.082","15793.503","16020.326","15852.301","16709.332","17472.01","18997.12","20964.802","22799.943","24926.918","27021.091","28806.225","29948.602","31355.848","33469.197","6.9"
"2","Hospital Care (Millions of Dollars)","State","3","Great Lakes","Wisconsin","1936.952","2245.292","2483.168","2669.235","2788.742","2758.013","2946.694","3181.63","3427.983","3848.672","4313.464","4811.41","5139.609","5437.684","5720.478","5854.065","6391.254","6697.993","7018.778","7543.153","8027.292","8799.083","9800.905","10647.715","11460.916","12308.264","13262.045","13931.029","14768.442","15235.06","7.4"
"2","Hospital Care (Millions of Dollars)","Region","4","Plains","","7733.685","8960.615","10118.951","10891.159","11352.225","12132.756","12742.349","13634.801","14655.677","16017.517","17763.571","19394.838","20756.949","21861.465","23378.935","24419.416","25433.006","26880.158","27581.133","29223.718","30945.941","33653.432","36527.695","39509.426","42287.031","45910.588","48466.291","52340.713","55801.411","59095.73","7.3"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","Iowa","1169.099","1361.259","1536.626","1616.069","1649.885","1715.888","1817.115","1999.592","2175.206","2352.855","2602.507","2823.856","2953.927","3122.213","3348.994","3515.196","3711.799","3859.814","4094.917","4324.187","4501.95","4836.387","5151.761","5451.93","5780.611","6259.666","6584.923","6888.581","7176.855","7671.679","6.7"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","Kansas","1075.208","1262.169","1408.13","1476.862","1505.414","1581.842","1611.861","1708.076","1811.211","2018.046","2250.882","2438.828","2695.697","2779.869","2982.004","3140.876","3220.671","3374.41","3427.452","3638.93","3719.507","3979.438","4219.751","4500.096","4892.164","5313.629","5775.087","6114.813","6478.738","6873.769","6.6"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","Minnesota","1727.021","1961.37","2163.151","2367.656","2505.753","2693.382","2806.384","3016.328","3328.698","3628.505","4039.973","4414.232","4605.288","4686.205","5088.643","5322.095","5390.471","6141.088","6149.393","6799.146","7365.483","8019.231","8990.266","9656.697","10461.998","11473.283","12354.697","13109.384","13672.916","14300.17","7.6"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","Missouri","2505.355","2902.68","3314.984","3595.38","3755.816","4123.097","4404.954","4692.886","4925.583","5361.063","5902.914","6435.468","6959.871","7538.073","7960.225","8144.445","8461.442","8684.363","8951.368","9201.269","9732.587","10572.32","11428.42","12819.81","13562.178","14535.389","14678.321","16805.031","18440.18","19709.852","7.4"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","Nebraska","674.639","795.889","927.817","988.087","1017.078","1049.703","1080.992","1136.55","1273.171","1400.405","1563.992","1723.151","1848.615","1953.766","2070.886","2186.836","2404.381","2436.575","2495.161","2695.215","2986.42","3300.703","3490.029","3726.724","4009.986","4455.21","4882.134","5052.659","5312.347","5484.619","7.5"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","North Dakota","310.712","359.636","408.937","456.522","501.442","522.276","550.85","586.554","612.047","654.895","716.026","783.572","848.266","908.714","981.504","1064.582","1125.878","1217.3","1273.623","1287.409","1297.362","1455.475","1617.777","1590.159","1701.879","1798.837","1905.473","1995.243","2166.258","2328.564","7.2"
"2","Hospital Care (Millions of Dollars)","State","4","Plains","South Dakota","271.65","317.612","359.307","390.582","416.837","446.569","470.193","494.815","529.76","601.747","687.276","775.731","845.285","872.626","946.681","1045.386","1118.363","1166.608","1189.219","1277.562","1342.632","1489.879","1629.691","1764.01","1878.216","2074.573","2285.655","2375.001","2554.117","2727.078","8.3"
"2","Hospital Care (Millions of Dollars)","Region","5","Southeast","","20337.772","24116.363","28005.661","30868.88","33194.91","35652.913","38518.906","41763.681","46100.671","51268.277","57520.205","64150.785","69687.46","73923.204","77050.36","80659.862","84824.054","88649.539","91171.32","95367.015","100996.229","108496.229","116802.312","125262.666","134306.282","144067.948","153288.404","161082.514","167304.253","175554.592","7.7"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Alabama","1575.206","1855.347","2147.163","2353.987","2462.527","2580.49","2732.834","2881.795","3160.975","3524.234","3963.876","4452.032","4953.535","5122.108","5315.388","5744.688","6077.9","6100.202","6010.647","6156.677","6353.462","6639.412","7020.276","7441.858","7787.811","8604.193","9003.892","9226.114","9446.281","9770.935","6.5"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Arkansas","738.129","878.479","1051.295","1171.395","1237.116","1294.774","1375.405","1479.404","1643.221","1848.881","2080.366","2304.085","2504.056","2616.144","2695.066","2851.27","3031.213","3172.522","3348.058","3458.683","3663.457","4030.909","4356.913","4601.721","4805.334","5062.655","5310.986","5516.863","5878.278","6081.533","7.5"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Florida","4346.964","5224.282","6207.792","6988.946","7620.162","8316.692","8865.899","9734.339","10948.427","11987.04","13282.416","14684.193","15736.938","16675.122","17218.4","17830.196","18828.41","19776.917","20214.355","21282.926","22855.75","24605.959","27131.14","28894.566","31048.432","33234.247","35639.897","37359.566","38688.709","40327.34","8"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Georgia","2121.451","2468.698","2842.118","3168.355","3452.33","3808.923","4256.695","4728.273","5250.482","5882.715","6555.785","7257.283","7919.908","8488.654","8810.032","9139.245","9525.003","9761.342","10147.375","10429.58","11190.522","11954.886","12771.981","13755.798","14609.561","15841.137","16857.187","17626.273","18060.369","19045.3","7.9"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Kentucky","1217.193","1437.76","1683.674","1836.995","1947.986","2132.767","2300.914","2487.988","2702.677","2994.932","3392.091","3846.586","4199.802","4407.918","4549.771","4750.282","5061.149","5458.211","5690.415","5863.761","6252.289","6762.24","7287.463","7600.906","8193.893","9092.345","9759.447","10088.004","10427.861","11109.253","7.9"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Louisiana","1706.875","2109.104","2446.75","2668.67","2915.209","3100.249","3284.338","3454.477","3621.394","3969.175","4539.942","5065.711","5454.909","5843.044","6191.396","6447.019","6538.818","6741.351","6947.82","7190.797","7162.19","7712.557","8242.519","8753.96","9236.937","9736.174","9817.866","10414.008","11027.882","11357.06","6.8"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Mississippi","858.209","986.357","1147.347","1271.654","1337.53","1407.106","1495.465","1606.021","1752.307","1940.188","2145.465","2349.62","2595.318","2786.278","3030.919","3401.097","3590.547","3667.152","3924.744","4021.343","4254.139","4624.924","4943.46","5229.85","5762.983","5914.641","6431.662","6934.585","7345.492","7719.343","7.9"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","North Carolina","1933.771","2278.964","2628.299","2844.958","3042.548","3185.753","3560.986","3931.875","4484.488","5109.859","5790.451","6534.124","7160.725","7643.092","8185.251","8814.862","9494.759","10051.486","10346.495","11130.528","12065.967","12909.532","13802.869","15127.88","16438.835","17470.027","18935.89","19615.96","20309.324","21638.083","8.7"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","South Carolina","962.124","1145.153","1293.834","1423.085","1587.303","1704.885","1870.71","2051.281","2277.05","2611.532","3056.296","3527.457","3876.753","4170.201","4491.492","4618.66","4674.631","5182.198","5335.132","5632.177","5943.721","6426.946","6978.884","7470.89","7893.391","8334.909","8892.406","9552.263","10397.918","11096.752","8.8"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Tennessee","2003.744","2344.01","2673.503","2952.34","3180.975","3437.824","3736.941","3961.706","4323.946","4851.691","5427.085","6061.953","6658.214","7058.792","7162.851","7150.993","7605.586","7825.68","7903.367","8293.907","8857.062","9413.667","9986.416","10728.162","11494.649","12382.888","13299.323","14028.02","13989.289","14592.199","7.1"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","Virginia","2055.014","2431.068","2796.944","3026.06","3218.945","3477.865","3757.504","4104.498","4502.832","4963.665","5548.904","6118.997","6475.32","6818.907","7006.83","7394.824","7753.97","8140.85","8414.364","8937.265","9318.528","10073.203","10765.625","11881.654","12975.845","14109.52","14883.407","16004.111","16924.469","17724.071","7.7"
"2","Hospital Care (Millions of Dollars)","State","5","Southeast","West Virginia","819.091","957.141","1086.942","1162.437","1192.28","1205.584","1281.216","1342.026","1432.873","1584.366","1737.53","1948.745","2151.983","2292.944","2392.963","2516.724","2642.067","2771.63","2888.548","2969.372","3079.142","3341.994","3514.765","3775.42","4058.612","4285.212","4456.439","4716.748","4808.38","5092.723","6.5"
"2","Hospital Care (Millions of Dollars)","Region","6","Southwest","","8190.057","9949.62","11565.024","12657.69","13658.138","14552.24","15511.346","16836.244","18487.393","20337.206","22837.907","25483.606","28080.891","30014.479","30927.891","32117.089","33772.605","35065.89","37010.979","38978.674","41095.367","45357.015","50251.211","54093.219","57605.234","62970.172","67093.243","71051.979","76648.414","80769.423","8.2"
"2","Hospital Care (Millions of Dollars)","State","6","Southwest","Arizona","1077.904","1290.218","1479.958","1677.083","1883.109","2071.005","2267.935","2481.876","2710.263","2874.202","3181.448","3482.887","3702.888","3932.817","4170.651","4333.368","4508.746","4751.007","5118.483","5345.66","5799.364","6106.469","6950.02","7847.637","8524.704","10122.81","10805.801","11684.428","12449.198","13020.126","9"
"2","Hospital Care (Millions of Dollars)","State","6","Southwest","New Mexico","445.348","542.219","629.974","703.384","795.955","857.744","924.101","981.951","1116.263","1236.726","1331.713","1485.587","1643.565","1777","1843.616","1900.295","1991.087","2135.989","2219.734","2384.834","2357.448","2519.84","2673.068","2724.378","3041.836","3443.467","3535.119","3819.73","4384.92","4605.222","8.4"
